,Unnamed: 0,question,label
36230,36230,PagedList doesn't make a real paging in asp.net mvc,low
36231,36231,File path in Meteor,low
36232,36232,Does Rhino let me mock a generic method based on type?,low
36233,36233,'External Control of File Name or Path' security flaw,low
36234,36234,Time series prediction / forecast with TBATS failing with 'Error in tau + 1 + adj.beta + object$p',high
36235,36235,Masking a subdomain using to a domain just like Google Sites,low
36236,36236,How to create a table from a view in BigQuery using the UI?,low
36237,36237,Hitting a url better?,low
36238,36238,Correct Regex for Acronyms In Python,low
36239,36239,Swift why my function call only works in the viewDidLoad,low
36240,36240,Call super() with ...args,low
36241,36241,Joomla Component Development: Searchable category form field,low
36242,36242,"Command works when button is clicked, but not when keybinding is used",low
36243,36243,Latency problem on FF and safari and IE,low
36244,36244,how to get network traffic per connection using python,low
36245,36245,Ignore calling of __unicode(self) in django,low
36246,36246,plyr + forecasting multiple regressors,high
36247,36247,reading xml using selectSingleNode in javascript,low
36248,36248,How to know if the mouse click is over a graphics image java,low
36249,36249,Greenfoot Counter minus one,low
36250,36250,Protractor change size of element,low
36251,36251,Sync using event issue,low
36252,36252,Sort lines by length with automator?,low
36253,36253,Sort Android Application based on usage,high
36254,36254,Bypass onclick form search value,low
36255,36255,How to terminate a while loop when an Xpath query returns a null reference html agility pack,low
36256,36256,Regex to not apply to start or end of line,low
36257,36257,How to detect if user is using Mac or Windows on website,low
36258,36258,How to convert times over 24:00:00 in R,low
36259,36259,XPath to get only children in <UL> structure,low
36260,36260,Python: List of List: switching entry positions,low
36261,36261,"kendo grid datasource filter logic or , logic and",low
36262,36262,symfony2 - output pdf page,low
36263,36263,"Api Facebook iphone , possible to post to a friend's wall",low
36264,36264,Xidel utility alternative for ARM / Raspberry Pi?,low
36265,36265,Balancing heuristics (for timetable problem),high
36266,36266,Adding views to Scroll View,low
36267,36267,Finding the format of my timestamp in Python,low
36268,36268,Why is Spring's ApplicationContext.getBean with Interface considered bad?,high
36269,36269,File upload in laravel 4.2,low
36270,36270,ScalaCheck generator for web URLs,high
36271,36271,Highcharts has missing markers at the top for very specific heights,low
36272,36272,Grabbing list of nicks in IRC channel with Phenny bot,low
36273,36273,Is there an PHPDoc type hint for an boolean parameter?,low
36274,36274,Parsing Json Location Data,low
36275,36275,Jquery Treeview has wrong hitarea icon on persisted tree,low
36276,36276,Why does my x86 assembly code cause a segmentation fault?,low
36277,36277,Katharsis how to set response headers,low
36278,36278,Control run of depends target ant?,low
36279,36279,Mongoid Search by Array of Association Id's,low
36280,36280,Debug Mode timeout Tomcat,low
36281,36281,System.Web.Routing only working with a .aspx file extension,low
36282,36282,Error with Shared Preferences across Services and Activities,low
36283,36283,How to make a vertical menu so that the other menus go down with its expansion?,low
36284,36284,Best way to implement soft delete or archive with Core Data and server sync,high
36285,36285,how to separate bubble plot legend by variable in ggplot2,low
36286,36286,Why am I able to read a MySQL table with SELECT but I am sometimes unable to INSERT or UPDATE?,low
36287,36287,Magnific Popup Video - can't see,low
36288,36288,Any cocoa source code for AES encryption decryption?,low
36289,36289,"When people talk about scaling a website with 'shards', what do they mean?",low
36290,36290,Interactive banner div with jquery,low
36291,36291,Add conditional group identifier using rollup functions,high
36292,36292,Create ViewBase for WPF Window View,low
36293,36293,How to hide media stream url,low
36294,36294,Ask for encrypted response in SOAP Web Service,low
36295,36295,Can you trace the source for a Timeout expired error?,low
36296,36296,View a PDF from SSRS / RDL,low
36297,36297,Sorting vector of custom object with protected members,high
36298,36298,Redmine Digest version 2.2.2.stable,low
36299,36299,Highcharts - not show due to change over the frequency time of one every second?,low
36300,36300,Window message sent to my topmost form/window when the taskbar/start menu is over it?,low
36301,36301,SWRevealViewController navigation bar right button item,low
36302,36302,DrawString on an image with relatively small font,low
36303,36303,Redirection the target field should ensured its a valid request,low
36304,36304,creation of process inside thread,low
36305,36305,RTL Text/StyledText on OSX,low
36306,36306,<center> tag does not work in IE,low
36307,36307,Action method does not get call,low
36308,36308,Can't connect to server using rtmfp,low
36309,36309,Prevent database commit on assert failure in php,low
36310,36310,Python PEP8: Blank lines convention,low
36311,36311,liferay login programatically,low
36312,36312,Get stucked in new MockUp Call,low
36313,36313,moving a symfony2 project to another PC,low
36314,36314,no matching function for call to âBoard::Board()â,low
36315,36315,Materialize Navbar with menu and search bar like androids app,high
36316,36316,how can i get a gridview column number from the header row value,low
36317,36317,Get the id of the next closest location,low
36318,36318,updating java software require any downtime of the application,low
36319,36319,How can I only publish a subfolder to my Azure Website?,low
36320,36320,Trying to create multipart archive with 7z from folder with 70k files,low
36321,36321,How to share a file between Android and desktop operating system?,low
36322,36322,WPF RichTextBox TextChangedEvent - Finding Nearest Paragraph Start,low
36323,36323,Is it bad practice to assign a css class for the sole purpose of finding it with jQuery?,low
36324,36324,nested XML into DataSet,low
36325,36325,a question regarding iPhone Calendar (Kal),low
36326,36326,"in SQL, or Django ORM, what's the conventional way to have an ordered one-to-many?",low
36327,36327,Ajax content load without refresh function,low
36328,36328,what better do we have to asynchronous execute method than BlockingCollection?,low
36329,36329,leaflet.js 1.0-rc gridlayer. no redraw canvas circle on zoom,low
36330,36330,"Visual desginer in form inherited ""<T>""",low
36331,36331,Django - Get string from ModelForm field label,low
36332,36332,Textbox Change Event,low
36333,36333,Picasso flowchart on Android,high
36334,36334,I am having trouble getting Phusion Passenger to run on OS X Yosemite,low
36335,36335,DataModel must implement org.primefaces.model.SelectableDataModel when selection is enabled or you need to define rowKey attribute,low
36336,36336,PHP_CSV_Utilities Cannot find CSV_Reader Class,low
36337,36337,Custom Tabbed Page Renderer Xamarin Android,low
36338,36338,How to develop Android applications?,low
36339,36339,QProgressBar Error,low
36340,36340,How do I create a prompt using wxpython?,low
36341,36341,Spaces in the folder name,low
36342,36342,How to validate edit Text so it is only possible to enter valid email?,low
36343,36343,How to get analytics of a specific video of youtube daywise in java?,low
36344,36344,Android MultiAutoCompleteTextView : Except values other than Adapter,low
36345,36345,"""Could not compute split, block input-0-1452563923800 not found"" when trying to recover from checkpoint data",high
36346,36346,Update JSON object after user specified date range,low
36347,36347,Using ddply with multiple functions on lists of columns,low
36348,36348,"How to deploy a full (web) application using Docker, if each process must be a container?",low
36349,36349,Is it possible to save the data from a Crystal subreport,low
36350,36350,Rendering a string in django template as json object,low
36351,36351,Controlling the number of digits of parameters using optim in r,low
36352,36352,Create a restorable Database,high
36353,36353,How do I tell mono where to find a library?,low
36354,36354,SFTP file upload using CURL and PHP,low
36355,36355,Jquery post method,low
36356,36356,JSP: I am doing an application in which i have to download ppt file ,low
